date,frcc,tocc,trdval,finval
20170930,IT,DK,193899611.0,193899611.0
20170930,US,ES,-1383066863.0,-1383066863.0
20170930,NL,BE,5078661684.0,5078661684.0
20170930,ES,LV,18613936.0,18613936.0
20170930,LU,GB,94142424.0,94142424.0
20170930,BE,AU,386924471.0,386924471.0
20170930,US,DE,-16460784326.0,-16460784326.0
20170930,MX,NL,-170059220.0,-170059220.0
20170930,DK,MX,92109142.0,92109142.0
20170930,GB,AU,-333169962.0,-333169962.0
20170930,SE,BE,-188593846.0,-188593846.0
20170930,CL,KR,604943414.0,604943414.0
20170930,DE,TR,2530539026.0,2530539026.0
20170930,MX,JP,-3814454940.0,-3814454940.0
20170930,NO,PL,-96166435.0,-96166435.0
20170930,FR,TR,101993842.0,101993842.0
20170930,AT,PL,355097224.0,355097224.0
20170930,CA,SK,-89955317.0,-89955317.0
20170930,DE,HU,-586196153.0,-586196153.0
20170930,DE,MX,2349171830.0,2349171830.0
20170930,IE,JP,481831437.0,481831437.0
20170930,FR,IE,-1302490512.0,-1302490512.0
20170930,JP,NO,-129348936.0,-129348936.0
20170930,ES,DK,-173546390.0,-173546390.0
20170930,BE,JP,-1699507344.0,-1699507344.0
20170930,PT,IT,-575661397.0,-575661397.0
20170930,IT,AU,908454016.0,908454016.0
20170930,DE,IT,2561623528.0,2561623528.0
20170930,DK,LU,-32202934.0,-32202934.0
20170930,GB,LU,-53691298.0,-53691298.0
20170930,KR,NO,2314784000.0,2314784000.0
20170930,KR,BE,375702000.0,375702000.0
20170930,NO,DE,1400625769.0,1400625769.0
20170930,CH,BE,467278542.0,467278542.0
20170930,DK,IE,-41982426.0,-41982426.0
20170930,SE,AU,330732078.0,330732078.0
20170930,NL,MX,44909383.0,44909383.0
20170930,BE,CZ,-79603343.0,-79603343.0
20170930,CA,MX,-5806399999.0,-5806399999.0
20170930,CL,GB,-44768098.0,-44768098.0
20170930,CH,GB,1461905163.0,1461905163.0
20170930,IT,HU,-97902600.0,-97902600.0
20170930,GR,AT,-78499319.0,-78499319.0
20170930,TR,PT,-6307423.0,-6307423.0
20170930,ES,GB,1651881839.0,1651881839.0
20170930,FI,SK,-14491577.0,-14491577.0
20170930,AU,EE,-24315042.0,-24315042.0
20170930,GB,SK,-631694638.0,-631694638.0
20170930,AT,LV,28157979.0,28157979.0
20170930,GR,NL,-607425595.0,-607425595.0
20170930,JP,SI,-5754039.0,-5754039.0
20170930,NL,CL,-222384550.0,-222384550.0
20170930,GR,JP,-8852688.0,-8852688.0
20170930,DE,GR,943001924.0,943001924.0
20170930,GR,SE,-37176458.0,-37176458.0
20170930,IE,NL,784651643.0,784651643.0
20170930,IT,TR,830035036.0,830035036.0
20170930,JP,IT,-1607636239.0,-1607636239.0
20170930,IT,US,7257475235.0,7257475235.0
20170930,IT,SI,258271075.0,258271075.0
20170930,NL,DE,17748240066.0,17748240066.0
20170930,GB,SE,-615868966.0,-615868966.0
20170930,CL,NO,-14449230.0,-14449230.0
20170930,FR,MX,568710553.0,568710553.0
20170930,FR,DK,-156438028.0,-156438028.0
20170930,FR,KR,871527972.0,871527972.0
20170930,LU,EE,1483581.0,1483581.0
20170930,SE,NO,836694317.0,836694317.0
20170930,DE,AT,5230145392.0,5230145392.0
20170930,IE,FI,51828394.0,51828394.0
20170930,MX,IT,-1273712780.0,-1273712780.0
20170930,AT,PT,47892351.0,47892351.0
20170930,FR,US,1987995201.0,1987995201.0
20170930,NL,AU,265652501.0,265652501.0
20170930,GR,DK,-98429032.0,-98429032.0
20170930,FR,AT,-458039460.0,-458039460.0
20170930,KR,CH,-614488000.0,-614488000.0
20170930,CH,CL,-84808025.0,-84808025.0
20170930,TR,FR,-344869481.0,-344869481.0
20170930,TR,CL,-8615348.0,-8615348.0
20170930,IE,AU,280141790.0,280141790.0
20170930,NL,KR,534473984.0,534473984.0
20170930,TR,SI,159689269.0,159689269.0
20170930,NO,PT,41657080.0,41657080.0
20170930,TR,DE,-1830543966.0,-1830543966.0
20170930,CH,DK,46951176.0,46951176.0
20170930,SE,FI,853091616.0,853091616.0
20170930,CA,FI,-104368170.0,-104368170.0
20170930,PT,FI,-10938492.0,-10938492.0
20170930,FR,IL,145424650.0,145424650.0
20170930,FR,LV,57871937.0,57871937.0
20170930,JP,FR,-1016933026.0,-1016933026.0
20170930,NO,MX,-20058504.0,-20058504.0
20170930,NO,AU,20041068.0,20041068.0
20170930,AT,NL,-1103045870.0,-1103045870.0
20170930,CA,AU,-52066446.0,-52066446.0
20170930,IT,CH,2820760305.0,2820760305.0
20170930,FR,IT,-2381481205.0,-2381481205.0
20170930,AU,GR,-48093072.0,-48093072.0
20170930,GB,HU,-430107291.0,-430107291.0
20170930,DE,GB,12823792531.0,12823792531.0
20170930,DK,PL,-103614271.0,-103614271.0
20170930,JP,CA,-299459309.0,-299459309.0
20170930,AT,US,1883119426.0,1883119426.0
20170930,GR,FI,-8846480.0,-8846480.0
20170930,LU,HU,4574758.0,4574758.0
20170930,DK,CH,36042556.0,36042556.0
20170930,NO,LU,-8637521.0,-8637521.0
20170930,SE,CZ,-190533827.0,-190533827.0
20170930,AT,CZ,-380402210.0,-380402210.0
20170930,AT,CH,-165084045.0,-165084045.0
20170930,IT,ES,712738827.0,712738827.0
20170930,PT,JP,-48081282.0,-48081282.0
20170930,IT,DE,-2444315668.0,-2444315668.0
20170930,CL,ES,109116202.0,109116202.0
20170930,NL,PL,1629637584.0,1629637584.0
20170930,US,SE,-1716115673.0,-1716115673.0
20170930,DE,ES,3136557398.0,3136557398.0
20170930,CH,FI,-130933684.0,-130933684.0
20170930,LU,BE,-1076648236.0,-1076648236.0
20170930,GB,US,-1421701859.0,-1421701859.0
20170930,FI,NO,117836066.0,117836066.0
20170930,PT,LU,-1705840.0,-1705840.0
20170930,IT,NO,193146101.0,193146101.0
20170930,LU,DK,15086366.0,15086366.0
20170930,US,IT,-7869008796.0,-7869008796.0
20170930,AT,CA,318061897.0,318061897.0
20170930,DE,JP,1560832887.0,1560832887.0
20170930,KR,GR,336438000.0,336438000.0
20170930,NO,AT,-87177829.0,-87177829.0
20170930,CA,DK,-294000183.0,-294000183.0
20170930,DE,EE,314890354.0,314890354.0
20170930,NO,JP,-90517666.0,-90517666.0
20170930,GR,NO,-1760941.0,-1760941.0
20170930,JP,AU,-5294986205.0,-5294986205.0
20170930,SE,US,1707002945.0,1707002945.0
20170930,TR,SK,-104464246.0,-104464246.0
20170930,FI,ES,46100241.0,46100241.0
20170930,SE,TR,107166434.0,107166434.0
20170930,NL,ES,2634540577.0,2634540577.0
20170930,TR,NL,-87110156.0,-87110156.0
20170930,IT,AT,84612369.0,84612369.0
20170930,GR,GB,53160371.0,53160371.0
20170930,CA,FR,-737201012.0,-737201012.0
20170930,TR,AU,-446373028.0,-446373028.0
20170930,BE,PL,1197075350.0,1197075350.0
20170930,DE,PL,1441157771.0,1441157771.0
20170930,ES,US,69490738.0,69490738.0
20170930,DK,NO,62493473.0,62493473.0
20170930,LU,SK,4810110.0,4810110.0
20170930,FI,CH,112386812.0,112386812.0
20170930,NL,FI,537489166.0,537489166.0
20170930,KR,LU,-9832000.0,-9832000.0
20170930,NL,SK,158348110.0,158348110.0
20170930,US,SI,-139188534.0,-139188534.0
20170930,CL,BE,25482390.0,25482390.0
20170930,LU,SE,28498868.0,28498868.0
20170930,IE,GB,-1627464417.0,-1627464417.0
20170930,CA,BE,-233962972.0,-233962972.0
20170930,NO,TR,-91907617.0,-91907617.0
20170930,TR,PL,-93852237.0,-93852237.0
20170930,DE,PT,807983790.0,807983790.0
20170930,SE,IE,-198256921.0,-198256921.0
20170930,SE,LU,-42044896.0,-42044896.0
20170930,GB,CZ,-1160796289.0,-1160796289.0
20170930,BE,TR,416044482.0,416044482.0
20170930,AU,KR,1507597075.0,1507597075.0
20170930,PT,KR,-75994828.0,-75994828.0
20170930,KR,NL,-532629000.0,-532629000.0
20170930,LU,IT,24942603.0,24942603.0
20170930,PT,AU,44017913.0,44017913.0
20170930,PT,DE,-831197200.0,-831197200.0
20170930,BE,PT,297696921.0,297696921.0
20170930,CH,TR,1710858703.0,1710858703.0
20170930,GB,EE,9626426.0,9626426.0
20170930,GR,ES,-305719922.0,-305719922.0
20170930,LU,TR,32642208.0,32642208.0
20170930,IT,EE,90295441.0,90295441.0
20170930,DK,FI,327649960.0,327649960.0
20170930,FR,PT,-282407531.0,-282407531.0
20170930,CA,CZ,-81177913.0,-81177913.0
20170930,GB,AT,-538614299.0,-538614299.0
20170930,KR,SE,-188801000.0,-188801000.0
20170930,ES,TR,-96620021.0,-96620021.0
20170930,FR,SE,-438397233.0,-438397233.0
20170930,KR,SI,460561000.0,460561000.0
20170930,NO,EE,-132634451.0,-132634451.0
20170930,LU,NO,16016201.0,16016201.0
20170930,GB,PT,-464917029.0,-464917029.0
20170930,CL,JP,906586449.0,906586449.0
20170930,CA,LU,-3446777.0,-3446777.0
20170930,DK,BE,-246989584.0,-246989584.0
20170930,CH,EE,22201208.0,22201208.0
20170930,GB,LV,-44894393.0,-44894393.0
20170930,NO,FI,-170299397.0,-170299397.0
20170930,TR,JP,-955414099.0,-955414099.0
20170930,FR,AU,527903265.0,527903265.0
20170930,KR,LV,-3910000.0,-3910000.0
20170930,FR,HU,-170050963.0,-170050963.0
20170930,US,IE,-8820245877.0,-8820245877.0
20170930,AU,FI,-170514312.0,-170514312.0
20170930,DE,BE,-5216600972.0,-5216600972.0
20170930,KR,IL,-12293000.0,-12293000.0
20170930,DK,DE,-829328230.0,-829328230.0
20170930,MX,CA,409929520.0,409929520.0
20170930,GB,NO,-4430961871.0,-4430961871.0
20170930,TR,FI,-159891964.0,-159891964.0
20170930,PT,CH,87284144.0,87284144.0
20170930,NL,DK,778471492.0,778471492.0
20170930,AU,HU,-116881589.0,-116881589.0
20170930,AT,NO,130851513.0,130851513.0
20170930,TR,IT,-1092210527.0,-1092210527.0
20170930,CA,JP,-1506436667.0,-1506436667.0
20170930,FI,SE,-1154397878.0,-1154397878.0
20170930,FR,CH,-345312753.0,-345312753.0
20170930,FI,IE,-114898997.0,-114898997.0
20170930,FI,EE,-128701370.0,-128701370.0
20170930,GB,JP,-1760725043.0,-1760725043.0
20170930,JP,PL,247131151.0,247131151.0
20170930,BE,DE,3946338522.0,3946338522.0
20170930,US,PT,-658198263.0,-658198263.0
20170930,PT,ES,-2584657601.0,-2584657601.0
20170930,CA,PT,-101811352.0,-101811352.0
20170930,GB,FR,-1222112401.0,-1222112401.0
20170930,ES,AT,-255212.0,-255212.0
20170930,BE,ES,735917176.0,735917176.0
20170930,KR,MX,1869622000.0,1869622000.0
20170930,NL,CH,988637842.0,988637842.0
20170930,CL,TR,-21441875.0,-21441875.0
20170930,ES,CA,38127719.0,38127719.0
20170930,FR,CL,84986078.0,84986078.0
20170930,NL,SI,166964130.0,166964130.0
20170930,MX,US,29118034660.0,29118034660.0
20170930,SE,NL,-1347295026.0,-1347295026.0
20170930,FI,AT,-111161444.0,-111161444.0
20170930,IE,DK,61770823.0,61770823.0
20170930,KR,IT,-458582000.0,-458582000.0
20170930,FR,JP,285881979.0,285881979.0
20170930,AT,DK,6960140.0,6960140.0
20170930,KR,HU,103306000.0,103306000.0
20170930,IT,CA,800534040.0,800534040.0
20170930,KR,JP,-7133559000.0,-7133559000.0
20170930,US,EE,-90619201.0,-90619201.0
20170930,NL,US,-3569656763.0,-3569656763.0
20170930,FI,CZ,-158182321.0,-158182321.0
20170930,TR,LU,-27575099.0,-27575099.0
20170930,CA,DE,-2838735656.0,-2838735656.0
20170930,US,CH,-3823011622.0,-3823011622.0
20170930,JP,LV,-2745941.0,-2745941.0
20170930,DK,AT,-11212918.0,-11212918.0
20170930,ES,FR,1058586902.0,1058586902.0
20170930,FI,MX,75394862.0,75394862.0
20170930,FI,AU,151899937.0,151899937.0
20170930,NL,GB,7015959427.0,7015959427.0
20170930,AT,FR,442319783.0,442319783.0
20170930,BE,CL,-16466175.0,-16466175.0
20170930,CA,NL,-247689608.0,-247689608.0
20170930,CH,SK,-99838694.0,-99838694.0
20170930,US,GR,-147763696.0,-147763696.0
20170930,JP,EE,10995532.0,10995532.0
20170930,GR,AU,38197265.0,38197265.0
20170930,DE,SK,-590295543.0,-590295543.0
20170930,IE,FR,-1344198265.0,-1344198265.0
20170930,TR,ES,21688472.0,21688472.0
20170930,CH,US,4354205524.0,4354205524.0
20170930,IE,NO,-143242437.0,-143242437.0
20170930,KR,SK,716238000.0,716238000.0
20170930,GR,SI,-27134990.0,-27134990.0
20170930,IT,CZ,-85130556.0,-85130556.0
20170930,JP,SK,-12933456.0,-12933456.0
20170930,AT,IL,73523313.0,73523313.0
20170930,AU,DE,-2587713203.0,-2587713203.0
20170930,ES,IL,247862862.0,247862862.0
20170930,PT,SK,15883926.0,15883926.0
20170930,CH,AU,394382571.0,394382571.0
20170930,LU,CZ,9740853.0,9740853.0
20171231,FR,EE,22364232.0,22364232.0
20171231,IE,SK,11434383.0,11434383.0
20171231,IE,TR,27381654.0,27381654.0
20171231,AU,SI,-15856327.0,-15856327.0
20171231,IT,PT,671852782.0,671852782.0
20171231,CA,IL,-145731212.0,-145731212.0
20171231,TR,HU,-156520585.0,-156520585.0
20171231,DK,PT,-9916225.0,-9916225.0
20171231,LU,LV,59244.0,59244.0
20171231,SE,GB,567342003.0,567342003.0
20171231,ES,JP,-259634617.0,-259634617.0
20171231,SE,CA,178136420.0,178136420.0
20171231,GR,PT,8879797.0,8879797.0
20171231,AU,SE,-420137670.0,-420137670.0
20171231,TR,AT,-127089406.0,-127089406.0
20171231,US,FI,-1355256627.0,-1355256627.0
20171231,DK,NL,-888965127.0,-888965127.0
20171231,FR,DE,-10506789880.0,-10506789880.0
20171231,US,NO,88903813.0,88903813.0
20171231,AT,SE,47134069.0,47134069.0
20171231,NL,IT,4996997222.0,4996997222.0
20171231,FI,LV,106523863.0,106523863.0
20171231,US,AU,4187582573.0,4187582573.0
20171231,US,PL,-728035617.0,-728035617.0
20171231,LU,IL,2350403.0,2350403.0
20171231,NL,LU,197957887.0,197957887.0
20171231,GR,LU,-18526304.0,-18526304.0
20171231,AU,BE,-209843279.0,-209843279.0
20171231,JP,KR,6258154160.0,6258154160.0
20171231,IT,KR,320615780.0,320615780.0
20171231,LU,CL,2108414.0,2108414.0
20171231,DK,GB,907324198.0,907324198.0
20171231,GB,MX,-169532432.0,-169532432.0
20171231,US,AT,-2389438347.0,-2389438347.0
20171231,NL,CA,143788096.0,143788096.0
20171231,PT,AT,28519517.0,28519517.0
20171231,JP,LU,199213218.0,199213218.0
20171231,SE,GR,84956505.0,84956505.0
20171231,GB,IE,2083924196.0,2083924196.0
20171231,BE,IL,275541619.0,275541619.0
20171231,BE,FR,6321015921.0,6321015921.0
20171231,GR,IL,-94104134.0,-94104134.0
20171231,BE,US,-1378899319.0,-1378899319.0
20171231,BE,HU,11901936.0,11901936.0
20171231,IE,HU,-486300.0,-486300.0
20171231,SE,DK,-21826105.0,-21826105.0
20171231,AU,IE,-351172207.0,-351172207.0
20171231,DK,IT,-159687740.0,-159687740.0
20171231,CL,NL,345652578.0,345652578.0
20171231,ES,IT,-107946524.0,-107946524.0
20171231,NL,LV,25092913.0,25092913.0
20171231,GR,US,22105337.0,22105337.0
20171231,LU,AU,4314627.0,4314627.0
20171231,US,MX,-17964249698.0,-17964249698.0
20171231,CA,TR,-16930421.0,-16930421.0
20171231,NL,JP,-1755995535.0,-1755995535.0
20171231,US,JP,-17713377500.0,-17713377500.0
20171231,GB,NL,-6537218570.0,-6537218570.0
20171231,GR,SK,-28541555.0,-28541555.0
20171231,FI,FR,19021224.0,19021224.0
20171231,IE,SE,42008176.0,42008176.0
20171231,AT,DE,-6641309933.0,-6641309933.0
20171231,CL,FI,47092477.0,47092477.0
20171231,NO,CH,-149401637.0,-149401637.0
20171231,CA,IE,-398457575.0,-398457575.0
20171231,ES,MX,202682199.0,202682199.0
20171231,IT,JP,980038484.0,980038484.0
20171231,GB,CA,-1841772210.0,-1841772210.0
20171231,CA,KR,-799858957.0,-799858957.0
20171231,CH,CA,370343270.0,370343270.0
20171231,AT,EE,34484226.0,34484226.0
20171231,CL,US,-861516540.0,-861516540.0
20171231,DK,AU,303998054.0,303998054.0
20171231,AT,SI,250464276.0,250464276.0
20171231,CH,PL,-71368774.0,-71368774.0
20171231,FR,GR,371056716.0,371056716.0
20171231,NO,CL,-10463714.0,-10463714.0
20171231,US,CL,1295723678.0,1295723678.0
20171231,BE,CA,225412615.0,225412615.0
20171231,NO,HU,-72247026.0,-72247026.0
20171231,NO,SK,-109182315.0,-109182315.0
20171231,CH,DE,-2841551121.0,-2841551121.0
20171231,NO,KR,-1837401574.0,-1837401574.0
20171231,DE,NL,-18352718838.0,-18352718838.0
20171231,GR,PL,-93759986.0,-93759986.0
20171231,GB,DE,-10641004362.0,-10641004362.0
20171231,ES,SI,4956111.0,4956111.0
20171231,IE,KR,-32577631.0,-32577631.0
20171231,AU,US,-3968198464.0,-3968198464.0
20171231,DE,NO,-522866403.0,-522866403.0
20171231,IT,CL,59319944.0,59319944.0
20171231,ES,LU,-85683807.0,-85683807.0
20171231,CH,HU,-37880230.0,-37880230.0
20171231,SE,IL,37007502.0,37007502.0
20171231,AU,PT,-45219187.0,-45219187.0
20171231,AU,CH,-289189528.0,-289189528.0
20171231,DE,FR,10393198213.0,10393198213.0
20171231,CA,GR,-45468403.0,-45468403.0
20171231,FI,GB,244016713.0,244016713.0
20171231,PT,IL,28140471.0,28140471.0
20171231,IT,SE,169014088.0,169014088.0
20171231,JP,CL,-1171224176.0,-1171224176.0
20171231,AT,BE,-378573559.0,-378573559.0
20171231,GB,CH,1062014172.0,1062014172.0
20171231,PT,CL,31995405.0,31995405.0
20171231,JP,US,17524340757.0,17524340757.0
20171231,AT,HU,246430794.0,246430794.0
20171231,FI,LU,-22429304.0,-22429304.0
20171231,GB,PL,-1926508272.0,-1926508272.0
20171231,AT,IT,94441857.0,94441857.0
20171231,BE,IT,1656673511.0,1656673511.0
20171231,FR,SK,-456656958.0,-456656958.0
20171231,ES,SE,-151586626.0,-151586626.0
20171231,NO,NL,1807157739.0,1807157739.0
20171231,PT,HU,-71406245.0,-71406245.0
20171231,IT,MX,1047123219.0,1047123219.0
20171231,KR,FI,-169829000.0,-169829000.0
20171231,AU,FR,-882134480.0,-882134480.0
20171231,AT,FI,23462161.0,23462161.0
20171231,DE,CZ,-3064637929.0,-3064637929.0
20171231,TR,GR,-255573844.0,-255573844.0
20171231,AT,IE,-140713646.0,-140713646.0
20171231,CH,PT,-37375219.0,-37375219.0
20171231,SE,HU,-273898423.0,-273898423.0
20171231,AU,GB,-355749928.0,-355749928.0
20171231,JP,BE,765453557.0,765453557.0
20171231,IT,SK,-555743164.0,-555743164.0
20171231,CA,ES,-187405332.0,-187405332.0
20171231,US,IL,-1924942642.0,-1924942642.0
20171231,GB,FI,-449128511.0,-449128511.0
20171231,NO,IL,24469617.0,24469617.0
20171231,IE,BE,3723745869.0,3723745869.0
20171231,LU,CA,-30553712.0,-30553712.0
20171231,US,DK,-1392791489.0,-1392791489.0
20171231,ES,PT,2834413487.0,2834413487.0
20171231,PT,NO,8674429.0,8674429.0
20171231,AU,CZ,-89340155.0,-89340155.0
20171231,DK,ES,231315617.0,231315617.0
20171231,LU,PT,-3750623.0,-3750623.0
20171231,FR,PL,-502593418.0,-502593418.0
20171231,NO,US,-691053760.0,-691053760.0
20171231,AU,SK,-78513924.0,-78513924.0
20171231,NL,FR,11207177114.0,11207177114.0
20171231,US,KR,-5589411187.0,-5589411187.0
20171231,TR,GB,610881511.0,610881511.0
20171231,TR,LV,-5843668.0,-5843668.0
20171231,BE,SE,-165157301.0,-165157301.0
20171231,FI,IL,36638453.0,36638453.0
20171231,LU,CH,11510841.0,11510841.0
20171231,NO,LV,-57248799.0,-57248799.0
20171231,JP,HU,109956753.0,109956753.0
20171231,LU,DE,-468203748.0,-468203748.0
20171231,ES,DE,-4408986502.0,-4408986502.0
20171231,CA,CL,-179937953.0,-179937953.0
20171231,IE,LU,20926356.0,20926356.0
20171231,KR,AT,-223994000.0,-223994000.0
20171231,BE,AT,553488395.0,553488395.0
20171231,AU,CL,3501521.0,3501521.0
20171231,DK,TR,-74257194.0,-74257194.0
20171231,CH,FR,-209599406.0,-209599406.0
20171231,DE,IE,-719545954.0,-719545954.0
20171231,IE,MX,343891480.0,343891480.0
20171231,LU,ES,17475736.0,17475736.0
20171231,BE,NL,-5234009257.0,-5234009257.0
20171231,LU,NL,-61870897.0,-61870897.0
20171231,US,FR,-5253520502.0,-5253520502.0
20171231,NO,DK,57580391.0,57580391.0
20171231,FI,GR,-3541968.0,-3541968.0
20171231,GB,SI,-39545231.0,-39545231.0
20171231,NL,NO,-2390381176.0,-2390381176.0
20171231,IE,PT,52763933.0,52763933.0
20171231,NO,SE,-1007735003.0,-1007735003.0
20171231,ES,EE,39783247.0,39783247.0
20171231,IT,IE,-692668816.0,-692668816.0
20171231,KR,PT,58633000.0,58633000.0
20171231,US,CA,-5133086435.0,-5133086435.0
20171231,FI,DK,-278370639.0,-278370639.0
20171231,PT,LV,2981181.0,2981181.0
20171231,FR,ES,-578066662.0,-578066662.0
20171231,ES,GR,461122318.0,461122318.0
20171231,FI,NL,-604489803.0,-604489803.0
20171231,FI,PT,-17136054.0,-17136054.0
20171231,LU,FR,-134555972.0,-134555972.0
20171231,ES,NO,-353784913.0,-353784913.0
20171231,BE,LV,55394778.0,55394778.0
20171231,TR,CH,-1406946029.0,-1406946029.0
20171231,BE,KR,-274743902.0,-274743902.0
20171231,US,TR,288188309.0,288188309.0
20171231,US,SK,-782166094.0,-782166094.0
20171231,IT,GB,3253032872.0,3253032872.0
20171231,IT,PL,901572470.0,901572470.0
20171231,NO,FR,1331515082.0,1331515082.0
20171231,GB,GR,96264898.0,96264898.0
20171231,SE,PL,-401036973.0,-401036973.0
20171231,SE,LV,-88606589.0,-88606589.0
20171231,NL,IE,-568061788.0,-568061788.0
20171231,GB,TR,-67999789.0,-67999789.0
20171231,DK,HU,-46921303.0,-46921303.0
20171231,PT,CA,688552.0,688552.0
20171231,PT,FR,570818188.0,570818188.0
20171231,TR,CZ,-615127631.0,-615127631.0
20171231,KR,TR,1191892000.0,1191892000.0
20171231,CA,SI,-14562057.0,-14562057.0
20171231,IE,AT,50833555.0,50833555.0
20171231,CA,AT,-306349927.0,-306349927.0
20171231,CH,IE,-1825540449.0,-1825540449.0
20171231,ES,BE,-845778175.0,-845778175.0
20171231,ES,HU,-209036813.0,-209036813.0
20171231,US,LV,-25979582.0,-25979582.0
20171231,MX,GB,-91472920.0,-91472920.0
20171231,LU,PL,23134660.0,23134660.0
20171231,KR,ES,257564000.0,257564000.0
20171231,FI,TR,149472123.0,149472123.0
20171231,CL,FR,-88864097.0,-88864097.0
20171231,IE,CH,1878461719.0,1878461719.0
20171231,SE,CH,104888430.0,104888430.0
20171231,DE,AU,2470189459.0,2470189459.0
20171231,CL,IT,-87657310.0,-87657310.0
20171231,KR,FR,-621564000.0,-621564000.0
20171231,KR,CA,-287812000.0,-287812000.0
20171231,FI,US,888618559.0,888618559.0
20171231,NO,CA,-79196204.0,-79196204.0
20171231,JP,FI,-342334821.0,-342334821.0
20171231,FI,CA,-69416235.0,-69416235.0
20171231,IT,FI,-30073461.0,-30073461.0
20171231,IT,LV,97514782.0,97514782.0
20171231,JP,CH,-882477302.0,-882477302.0
20171231,AT,CL,21447636.0,21447636.0
20171231,JP,ES,-19616901.0,-19616901.0
20171231,PT,PL,-62998009.0,-62998009.0
20171231,IT,FR,3041934094.0,3041934094.0
20171231,CL,MX,-269587162.0,-269587162.0
20171231,DK,SI,-51416704.0,-51416704.0
20171231,JP,NL,2558770112.0,2558770112.0
20171231,DK,GR,76866167.0,76866167.0
20171231,CA,US,22997613953.0,22997613953.0
20171231,JP,GB,1186992112.0,1186992112.0
20171231,AT,KR,52385544.0,52385544.0
20171231,AU,PL,-162200768.0,-162200768.0
20171231,GB,KR,728518433.0,728518433.0
20171231,LU,KR,6551312.0,6551312.0
20171231,DK,CA,118198196.0,118198196.0
20171231,SE,FR,-27338001.0,-27338001.0
20171231,NL,TR,834465005.0,834465005.0
20171231,PT,BE,-221866289.0,-221866289.0
20171231,CA,IT,-1251348468.0,-1251348468.0
20171231,MX,DE,-2392901160.0,-2392901160.0
20171231,KR,PL,694358000.0,694358000.0
20171231,SE,KR,175398427.0,175398427.0
20171231,AU,TR,143308320.0,143308320.0
20171231,AU,MX,-660392850.0,-660392850.0
20171231,SE,CL,69529376.0,69529376.0
20171231,NL,CZ,1685719750.0,1685719750.0
20171231,DK,EE,-48830010.0,-48830010.0
20171231,BE,NO,-944607584.0,-944607584.0
20171231,FR,CZ,-1012706313.0,-1012706313.0
20171231,IT,BE,-1381665518.0,-1381665518.0
20171231,LU,IE,-38937245.0,-38937245.0
20171231,FR,LU,10052089.0,10052089.0
20171231,CH,ES,-148785790.0,-148785790.0
20171231,IT,LU,-7411677.0,-7411677.0
20171231,SE,IT,-320942885.0,-320942885.0
20171231,GR,IE,-90557272.0,-90557272.0
20171231,AT,LU,-84323677.0,-84323677.0
20171231,FR,SI,-171844264.0,-171844264.0
20171231,ES,PL,-148742415.0,-148742415.0
20171231,PT,GR,3579611.0,3579611.0
20171231,AU,LV,-2490668.0,-2490668.0
20171231,FR,GB,2218984725.0,2218984725.0
20171231,IE,PL,314067884.0,314067884.0
20171231,US,BE,3461665037.0,3461665037.0
20171231,PT,EE,-4853763.0,-4853763.0
20171231,SE,PT,50210589.0,50210589.0
20171231,DK,SE,-12586679.0,-12586679.0
20171231,ES,SK,-246774499.0,-246774499.0
20171231,ES,CH,206303572.0,206303572.0
20171231,KR,US,4418679000.0,4418679000.0
20171231,SE,DE,-3549006492.0,-3549006492.0
20171231,NL,EE,204358978.0,204358978.0
20171231,JP,CZ,169841364.0,169841364.0
20171231,GR,BE,-411033215.0,-411033215.0
20171231,CH,IT,-1491366630.0,-1491366630.0
20171231,JP,DE,-1008764892.0,-1008764892.0
20171231,CH,GR,119289958.0,119289958.0
20171231,AT,ES,73428556.0,73428556.0
20171231,NL,IL,-532109393.0,-532109393.0
20171231,BE,DK,455587219.0,455587219.0
20171231,FR,FI,-186267826.0,-186267826.0
20171231,PT,GB,505159237.0,505159237.0
20171231,AT,TR,-70613532.0,-70613532.0
20171231,SE,EE,-108038814.0,-108038814.0
20171231,IT,IL,563636301.0,563636301.0
20171231,KR,DK,409902000.0,409902000.0
20171231,SE,AT,-130421106.0,-130421106.0
20171231,NO,ES,202943847.0,202943847.0
20171231,BE,IE,-4129636775.0,-4129636775.0
20171231,DE,LU,411970897.0,411970897.0
20171231,TR,CA,-209964293.0,-209964293.0
20171231,PT,SI,2378815.0,2378815.0
20171231,DK,FR,220324000.0,220324000.0
20171231,FR,NO,-330934626.0,-330934626.0
20171231,BE,EE,66098748.0,66098748.0
20171231,JP,TR,684390017.0,684390017.0
20171231,CH,LU,131548287.0,131548287.0
20171231,GB,IL,73399903.0,73399903.0
20171231,NL,AT,1533213779.0,1533213779.0
20171231,DE,CA,1859771949.0,1859771949.0
20171231,AT,MX,297265442.0,297265442.0
20171231,CH,SI,10827326.0,10827326.0
20171231,KR,IE,-77917000.0,-77917000.0
20171231,AT,AU,370998466.0,370998466.0
20171231,PT,DK,-3769886.0,-3769886.0
20171231,FI,IT,-37074040.0,-37074040.0
20171231,DK,LV,-59852871.0,-59852871.0
20171231,CH,JP,839094077.0,839094077.0
20171231,BE,FI,-233788082.0,-233788082.0
20171231,CH,LV,27036862.0,27036862.0
20171231,IT,NL,-4362382754.0,-4362382754.0
20171231,NO,IE,141392142.0,141392142.0
20171231,NL,SE,1697509578.0,1697509578.0
